wilayah,date_wib,ispu_total,ispu_kategori,ispu_pm10,ispu_so2,ispu_co,ispu_o3,ispu_no2,tt_air_avg,rh_avg,rr,ws_avg,provisional
Kebon Bawang,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kebon Bawang,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kebon Bawang,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kebon Bawang,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kebon Bawang,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kebon Besar,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kebon Besar,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kebon Besar,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kebon Besar,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kebon Besar,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kebon Jeruk,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kebon Jeruk,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kebon Jeruk,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kebon Jeruk,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kebon Jeruk,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kebon Kacang,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kebon Kacang,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kebon Kacang,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kebon Kacang,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kebon Kacang,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kebon Kelapa,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kebon Kelapa,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kebon Kelapa,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kebon Kelapa,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kebon Kelapa,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kebon Kosong,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kebon Kosong,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kebon Kosong,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kebon Kosong,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kebon Kosong,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kebon Manggis,2026-09-25,69.49651137642238,Sedang,52.94780468940735,37.33784212515904,7.082633399963379,69.49651137642238,12.277100384235382,29.54050636291504,68.73393249511719,3.4837660789489746,2.0623888969421387,True
Kebon Manggis,2026-09-26,80.75713284810385,Sedang,80.75713284810385,41.30182854640178,25.715741221110026,34.481494708193665,38.965533723433815,28.54509925842285,73.66946411132812,3.451160192489624,1.813014030456543,False
Kebon Manggis,2026-09-27,85.22394267717996,Sedang,85.22394267717996,39.36032943236522,27.31362428665161,34.801872455411484,34.91660683105389,28.621793746948242,69.22885131835938,0.040531158447265625,1.8171429634094238,False
Kebon Manggis,2026-09-28,87.35964147249857,Sedang,87.35964147249857,42.229256874475716,19.257544898986815,36.83529502815671,32.44754947721958,27.983545303344727,75.33050537109375,4.893517017364502,1.008647084236145,False
Kebon Manggis,2026-09-29,89.07427517573039,Sedang,89.07427517573039,45.69909221086746,26.074536164601643,39.304896168824705,40.671006962656975,27.53985023498535,79.5213851928711,4.189360618591309,1.1008272171020508,False
Kebon Melati,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kebon Melati,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kebon Melati,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kebon Melati,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kebon Melati,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kebon Pala,2026-09-25,69.49651137642238,Sedang,52.94780468940735,37.33784212515904,7.082633399963379,69.49651137642238,12.277100384235382,29.54050636291504,68.73393249511719,3.4837660789489746,2.0623888969421387,True
Kebon Pala,2026-09-26,80.75713284810385,Sedang,80.75713284810385,41.30182854640178,25.715741221110026,34.481494708193665,38.965533723433815,28.54509925842285,73.66946411132812,3.451160192489624,1.813014030456543,False
Kebon Pala,2026-09-27,85.22394267717996,Sedang,85.22394267717996,39.36032943236522,27.31362428665161,34.801872455411484,34.91660683105389,28.621793746948242,69.22885131835938,0.040531158447265625,1.8171429634094238,False
Kebon Pala,2026-09-28,87.35964147249857,Sedang,87.35964147249857,42.229256874475716,19.257544898986815,36.83529502815671,32.44754947721958,27.983545303344727,75.33050537109375,4.893517017364502,1.008647084236145,False
Kebon Pala,2026-09-29,89.07427517573039,Sedang,89.07427517573039,45.69909221086746,26.074536164601643,39.304896168824705,40.671006962656975,27.53985023498535,79.5213851928711,4.189360618591309,1.1008272171020508,False
Kebon Sirih,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kebon Sirih,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kebon Sirih,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kebon Sirih,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kebon Sirih,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kedaung Baru,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kedaung Baru,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kedaung Baru,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kedaung Baru,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kedaung Baru,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kedaung Kali Angke,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kedaung Kali Angke,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kedaung Kali Angke,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kedaung Kali Angke,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kedaung Kali Angke,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kedaung Wetan,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kedaung Wetan,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kedaung Wetan,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kedaung Wetan,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kedaung Wetan,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kedoya Selatan,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kedoya Selatan,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kedoya Selatan,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kedoya Selatan,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kedoya Selatan,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kedoya Utara,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kedoya Utara,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kedoya Utara,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kedoya Utara,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kedoya Utara,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kelapa Dua,2026-09-25,69.49651137642238,Sedang,52.94780468940735,37.33784212515904,7.082633399963379,69.49651137642238,12.277100384235382,29.54050636291504,68.73393249511719,3.4837660789489746,2.0623888969421387,True
Kelapa Dua,2026-09-26,80.75713284810385,Sedang,80.75713284810385,41.30182854640178,25.715741221110026,34.481494708193665,38.965533723433815,28.54509925842285,73.66946411132812,3.451160192489624,1.813014030456543,False
Kelapa Dua,2026-09-27,85.22394267717996,Sedang,85.22394267717996,39.36032943236522,27.31362428665161,34.801872455411484,34.91660683105389,28.621793746948242,69.22885131835938,0.040531158447265625,1.8171429634094238,False
Kelapa Dua,2026-09-28,87.35964147249857,Sedang,87.35964147249857,42.229256874475716,19.257544898986815,36.83529502815671,32.44754947721958,27.983545303344727,75.33050537109375,4.893517017364502,1.008647084236145,False
Kelapa Dua,2026-09-29,89.07427517573039,Sedang,89.07427517573039,45.69909221086746,26.074536164601643,39.304896168824705,40.671006962656975,27.53985023498535,79.5213851928711,4.189360618591309,1.1008272171020508,False
Kelapa Dua Wetan,2026-09-25,69.49651137642238,Sedang,52.94780468940735,37.33784212515904,7.082633399963379,69.49651137642238,12.277100384235382,29.54050636291504,68.73393249511719,3.4837660789489746,2.0623888969421387,True
Kelapa Dua Wetan,2026-09-26,80.75713284810385,Sedang,80.75713284810385,41.30182854640178,25.715741221110026,34.481494708193665,38.965533723433815,28.54509925842285,73.66946411132812,3.451160192489624,1.813014030456543,False
Kelapa Dua Wetan,2026-09-27,85.22394267717996,Sedang,85.22394267717996,39.36032943236522,27.31362428665161,34.801872455411484,34.91660683105389,28.621793746948242,69.22885131835938,0.040531158447265625,1.8171429634094238,False
Kelapa Dua Wetan,2026-09-28,87.35964147249857,Sedang,87.35964147249857,42.229256874475716,19.257544898986815,36.83529502815671,32.44754947721958,27.983545303344727,75.33050537109375,4.893517017364502,1.008647084236145,False
Kelapa Dua Wetan,2026-09-29,89.07427517573039,Sedang,89.07427517573039,45.69909221086746,26.074536164601643,39.304896168824705,40.671006962656975,27.53985023498535,79.5213851928711,4.189360618591309,1.1008272171020508,False
Kelapa Gading Barat,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kelapa Gading Barat,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kelapa Gading Barat,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kelapa Gading Barat,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kelapa Gading Barat,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kelapa Gading Timur,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kelapa Gading Timur,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kelapa Gading Timur,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kelapa Gading Timur,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kelapa Gading Timur,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kelapa Indah,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kelapa Indah,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kelapa Indah,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kelapa Indah,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kelapa Indah,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kemanggisan,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kemanggisan,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kemanggisan,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kemanggisan,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kemanggisan,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kemayoran,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kemayoran,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kemayoran,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kemayoran,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kemayoran,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kembangan Selatan,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kembangan Selatan,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kembangan Selatan,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kembangan Selatan,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kembangan Selatan,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kembangan Utara,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kembangan Utara,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kembangan Utara,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kembangan Utara,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kembangan Utara,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kenanga,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kenanga,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kenanga,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kenanga,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kenanga,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Kenari,2026-09-25,55.14340483624002,Sedang,38.739285945892334,24.495297441115746,4.50570969581604,55.14340483624002,7.687375880777836,29.206886291503906,66.34765625,0.054036788642406464,5.310884475708008,True
Kenari,2026-09-26,49.27456617355347,Baik,49.27456617355347,30.274227949289177,6.0100161234537754,47.356784211264724,16.306729627152283,28.46331024169922,66.8016586303711,0.2634601593017578,4.6642937660217285,False
Kenari,2026-09-27,51.55867524941762,Sedang,51.55867524941762,32.11424266680693,5.6007188638051355,41.20692902141147,17.586118392646313,28.33599090576172,62.9465446472168,0.0,4.27764368057251,False
Kenari,2026-09-28,52.673472205797836,Sedang,52.673472205797836,32.53801438288811,5.50617815653483,44.73200354311201,16.845259306331474,27.979982376098633,67.50902557373047,0.2677203118801117,2.964003801345825,False
Kenari,2026-09-29,55.71097167332967,Sedang,55.71097167332967,33.77371438038655,8.046612278620403,45.630492303106514,21.861985797683396,27.66034698486328,72.47696685791016,1.2512316703796387,3.483572006225586,False
Keroncong,2026-09-25,52.17860677967901,Sedang,39.22345542907715,34.188505319448616,3.6589560985565184,52.17860677967901,8.439411222934723,28.60574722290039,71.50806427001953,1.2117160558700562,3.9741370677948,True
Keroncong,2026-09-26,69.01937778790793,Sedang,69.01937778790793,38.43048130854582,7.6347142616907755,45.693543354670204,16.912073853115242,28.085548400878906,71.455322265625,1.9048529863357544,3.417551279067993,False
Keroncong,2026-09-27,71.03100021680197,Sedang,71.03100021680197,35.368254704353134,8.84051529566447,42.414905627568565,18.04651101430257,28.01587677001953,67.13111114501953,0.23746490478515625,2.963826894760132,False
Keroncong,2026-09-28,67.03497076034546,Sedang,67.03497076034546,35.57322132281768,6.73923266728719,41.5957897901535,15.406517411271732,27.417226791381836,70.36627960205078,1.8543957471847534,1.5920108556747437,False
